Country_Region,Province_State,Last_Update,Confirmed,Deaths,ConfirmedPrevious,ConfirmedDailyIncrease,DeathsPrevious,DeathsDailyIncrease,ConfirmedPreviousIncrease,DeathsPreviousIncrease,ConfirmedSDSMA4,DeathsSDSMA4
US,Maine,2020-03-16,358,0,16,342,0,0,,,,
US,Maine,2020-03-23,1154,5,358,796,0,5,342,0,454,5
US,Maine,2020-03-30,2615,49,1154,1461,5,44,796,5,665,39
US,Maine,2020-04-06,3950,107,2615,1335,49,58,1461,44,-126,14
US,Maine,2020-04-13,5540,185,3950,1590,107,78,1335,58,255,20
US,Maine,2020-04-20,6552,298,5540,1012,185,113,1590,78,-578,35
US,Maine,2020-04-27,7675,375,6552,1123,298,77,1012,113,111,-36
US,Maine,2020-05-04,9233,433,7675,1558,375,58,1123,77,435,-19
US,Maine,2020-05-11,10957,474,9233,1724,433,41,1558,58,166,-17
US,Maine,2020-05-18,13166,520,10957,2209,474,46,1724,41,485,5
US,Maine,2020-05-25,15342,585,13166,2176,520,65,2209,46,-33,19
US,Maine,2020-06-01,17166,668,15342,1824,585,83,2176,65,-352,18
US,Maine,2020-06-08,18769,699,17166,1603,668,31,1824,83,-221,-52
US,Maine,2020-06-15,20151,712,18769,1382,699,13,1603,31,-221,-18
US,Maine,2020-06-22,21501,721,20151,1350,712,9,1382,13,-32,-4
US,Maine,2020-06-29,23279,741,21501,1778,721,20,1350,9,428,11
US,Maine,2020-07-06,24367,777,23279,1088,741,36,1778,20,-690,16
US,Maine,2020-07-13,25268,805,24367,901,777,28,1088,36,-187,-8
US,Maine,2020-07-20,26254,827,25268,986,805,22,901,28,85,-6
US,Maine,2020-07-27,27231,852,26254,977,827,25,986,22,-9,3
US,Maine,2020-08-03,28028,869,27231,797,852,17,977,25,-180,-8
US,Maine,2020-08-10,28690,883,28028,662,869,14,797,17,-135,-3
US,Maine,2020-08-17,29838,899,28690,1148,883,16,662,14,486,2
US,Maine,2020-08-24,30971,922,29838,1133,899,23,1148,16,-15,7
US,Maine,2020-08-31,32213,932,30971,1242,922,10,1133,23,109,-13
US,Maine,2020-09-07,33377,941,32213,1164,932,9,1242,10,-78,-1
US,Maine,2020-09-14,34838,965,33377,1461,941,24,1164,9,297,15
US,Maine,2020-09-21,36415,980,34838,1577,965,15,1461,24,116,-9
US,Maine,2020-09-28,37923,988,36415,1508,980,8,1577,15,-69,-7
US,Maine,2020-10-05,39430,997,37923,1507,988,9,1508,8,-1,1
US,Maine,2020-10-12,40894,1010,39430,1464,997,13,1507,9,-43,4
US,Maine,2020-10-19,42464,1022,40894,1570,1010,12,1464,13,106,-1
US,Maine,2020-10-26,45351,1024,42464,2887,1022,2,1570,12,1317,-10
US,Maine,2020-11-02,50791,1049,45351,5440,1024,25,2887,2,2553,23
US,Maine,2020-11-09,58919,1116,50791,8128,1049,67,5440,25,2688,42
US,Maine,2020-11-16,68173,1195,58919,9254,1116,79,8128,67,1126,12
US,Maine,2020-11-23,77696,1318,68173,9523,1195,123,9254,79,269,44
US,Maine,2020-11-30,87819,1524,77696,10123,1318,206,9523,123,600,83
US,"Manatee County, FL",2020-03-08,1,0,,,,,,,,
US,"Manatee County, FL",2020-03-09,2,0,1,1,0,0,,,,
US,"Maricopa County, AZ",2020-03-03,11,0,,,,,,,,
US,"Maricopa County, AZ",2020-03-09,3,0,11,-8,0,0,,,,
US,"Marion County, IN",2020-03-06,3,0,,,,,,,,
US,"Marion County, IN",2020-03-09,1,0,3,-2,0,0,,,,
US,"Marion County, OR",2020-03-08,1,0,,,,,,,,
US,"Marion County, OR",2020-03-09,1,0,1,0,0,0,,,,
US,Maryland,2020-03-10,105,0,,,,,,,,
US,Maryland,2020-03-16,879,7,105,774,0,7,,,,
US,Maryland,2020-03-23,4656,35,879,3777,7,28,774,7,3003,21
US,Maryland,2020-03-30,16890,264,4656,12234,35,229,3777,28,8457,201
US,Maryland,2020-04-06,43017,1069,16890,26127,264,805,12234,229,13893,576
US,Maryland,2020-04-13,75969,2410,43017,32952,1069,1341,26127,805,6825,536
US,Maryland,2020-04-20,111352,5263,75969,35383,2410,2853,32952,1341,2431,1512
US,Maryland,2020-04-27,155598,7791,111352,44246,5263,2528,35383,2853,8863,-325
US,Maryland,2020-05-04,205668,10465,155598,50070,7791,2674,44246,2528,5824,146
US,Maryland,2020-05-11,251907,12974,205668,46239,10465,2509,50070,2674,-3831,-165
US,Maryland,2020-05-18,303394,15113,251907,51487,12974,2139,46239,2509,5248,-370
US,Maryland,2020-05-25,348752,16962,303394,45358,15113,1849,51487,2139,-6129,-290
US,Maryland,2020-06-01,390567,18649,348752,41815,16962,1687,45358,1849,-3543,-162
US,Maryland,2020-06-08,420589,20071,390567,30022,18649,1422,41815,1687,-11793,-265
US,Maryland,2020-06-15,442449,21089,420589,21860,20071,1018,30022,1422,-8162,-404
US,Maryland,2020-06-22,460066,21870,442449,17617,21089,781,21860,1018,-4243,-237
US,Maryland,2020-06-29,479088,22484,460066,19022,21870,614,17617,781,1405,-167
US,Maryland,2020-07-06,500094,23007,479088,21006,22484,523,19022,614,1984,-91
US,Maryland,2020-07-13,530175,23451,500094,30081,23007,444,21006,523,9075,-79
US,Maryland,2020-07-20,567806,23893,530175,37631,23451,442,30081,444,7550,-2
US,Maryland,2020-07-27,611847,24385,567806,44041,23893,492,37631,442,6410,50
US,Maryland,2020-08-03,652319,24867,611847,40472,24385,482,44041,492,-3569,-10
US,Maryland,2020-08-10,687425,25333,652319,35106,24867,466,40472,482,-5366,-16
US,Maryland,2020-08-17,716352,25671,687425,28927,25333,338,35106,466,-6179,-128
US,Maryland,2020-08-24,743013,26065,716352,26661,25671,394,28927,338,-2266,56
US,Maryland,2020-08-31,771000,26444,743013,27987,26065,379,26661,394,1326,-15
US,Maryland,2020-09-07,800142,26753,771000,29142,26444,309,27987,379,1155,-70
US,Maryland,2020-09-14,829260,27028,800142,29118,26753,275,29142,309,-24,-34
US,Maryland,2020-09-21,853311,27366,829260,24051,27028,338,29118,275,-5067,63
US,Maryland,2020-09-28,878757,27647,853311,25446,27366,281,24051,338,1395,-57
US,Maryland,2020-10-05,906395,27864,878757,27638,27647,217,25446,281,2192,-64
US,Maryland,2020-10-12,935783,28170,906395,29388,27864,306,27638,217,1750,89
US,Maryland,2020-10-19,966570,28484,935783,30787,28170,314,29388,306,1399,8
US,Maryland,2020-10-26,1004137,28885,966570,37567,28484,401,30787,314,6780,87
US,Maryland,2020-11-02,1051907,29278,1004137,47770,28885,393,37567,401,10203,-8
US,Maryland,2020-11-09,1122192,29832,1051907,70285,29278,554,47770,393,22515,161
US,Maryland,2020-11-16,1223213,30614,1122192,101021,29832,782,70285,554,30736,228
US,Maryland,2020-11-23,1331655,31790,1223213,108442,30614,1176,101021,782,7421,394
US,Maryland,2020-11-30,1444861,33249,1331655,113206,31790,1459,108442,1176,4764,283
US,Massachusetts,2020-03-10,720,0,,,,,,,,
US,Massachusetts,2020-03-16,2545,7,720,1825,0,7,,,,
US,Massachusetts,2020-03-23,18643,187,2545,16098,7,180,1825,7,14273,173
US,Massachusetts,2020-03-30,63714,1060,18643,45071,187,873,16098,180,28973,693
US,Massachusetts,2020-04-06,134079,3593,63714,70365,1060,2533,45071,873,25294,1660
US,Massachusetts,2020-04-13,225981,8259,134079,91902,3593,4666,70365,2533,21537,2133
US,Massachusetts,2020-04-20,327498,16394,225981,101517,8259,8135,91902,4666,9615,3469
US,Massachusetts,2020-04-27,435895,24689,327498,108397,16394,8295,101517,8135,6880,160
US,Massachusetts,2020-05-04,514973,31795,435895,79078,24689,7106,108397,8295,-29319,-1189
US,Massachusetts,2020-05-11,574837,38140,514973,59864,31795,6345,79078,7106,-19214,-761
US,Massachusetts,2020-05-18,629257,42918,574837,54420,38140,4778,59864,6345,-5444,-1567
US,Massachusetts,2020-05-25,664857,46408,629257,35600,42918,3490,54420,4778,-18820,-1288
US,Massachusetts,2020-06-01,714748,50313,664857,49891,46408,3905,35600,3490,14291,415
US,Massachusetts,2020-06-08,732395,52445,714748,17647,50313,2132,49891,3905,-32244,-1773
US,Massachusetts,2020-06-15,744795,54296,732395,12400,52445,1851,17647,2132,-5247,-281
US,Massachusetts,2020-06-22,755277,55772,744795,10482,54296,1476,12400,1851,-1918,-375
US,Massachusetts,2020-06-29,765310,56836,755277,10033,55772,1064,10482,1476,-449,-412
US,Massachusetts,2020-07-06,776079,57853,765310,10769,56836,1017,10033,1064,736,-47
US,Massachusetts,2020-07-13,788536,58670,776079,12457,57853,817,10769,1017,1688,-200
US,Massachusetts,2020-07-20,802679,59372,788536,14143,58670,702,12457,817,1686,-115
US,Massachusetts,2020-07-27,820000,60120,802679,17321,59372,748,14143,702,3178,46
US,Massachusetts,2020-08-03,839419,60820,820000,19419,60120,700,17321,748,2098,-48
US,Massachusetts,2020-08-10,856965,61525,839419,17546,60820,705,19419,700,-1873,5
US,Massachusetts,2020-08-17,872983,62197,856965,16018,61525,672,17546,705,-1528,-33
US,Massachusetts,2020-08-24,890165,63014,872983,17182,62197,817,16018,672,1164,145
US,Massachusetts,2020-08-31,874665,63602,890165,-15500,63014,588,17182,817,-32682,-229
US,Massachusetts,2020-09-07,865794,64172,874665,-8871,63602,570,-15500,588,6629,-18
US,Massachusetts,2020-09-14,883603,64823,865794,17809,64172,651,-8871,570,26680,81
US,Massachusetts,2020-09-21,903443,65522,883603,19840,64823,699,17809,651,2031,48
US,Massachusetts,2020-09-28,930523,66281,903443,27080,65522,759,19840,699,7240,60
US,Massachusetts,2020-10-05,959791,66958,930523,29268,66281,677,27080,759,2188,-82
US,Massachusetts,2020-10-12,991582,67728,959791,31791,66958,770,29268,677,2523,93
US,Massachusetts,2020-10-19,1031671,68634,991582,40089,67728,906,31791,770,8298,136
US,Massachusetts,2020-10-26,1090025,69623,1031671,58354,68634,989,40089,906,18265,83
US,Massachusetts,2020-11-02,1158843,70589,1090025,68818,69623,966,58354,989,10464,-23
US,Massachusetts,2020-11-09,1262850,71698,1158843,104007,70589,1109,68818,966,35189,143
US,Massachusetts,2020-11-16,1389775,73011,1262850,126925,71698,1313,104007,1109,22918,204
US,Massachusetts,2020-11-23,1515695,74323,1389775,125920,73011,1312,126925,1313,-1005,-1
US,Massachusetts,2020-11-30,1685735,76091,1515695,170040,74323,1768,125920,1312,44120,456
US,Michigan,2020-03-10,78,0,,,,,,,,
US,Michigan,2020-03-16,2910,20,78,2832,0,20,,,,
US,Michigan,2020-03-23,22035,478,2910,19125,20,458,2832,20,16293,438
US,Michigan,2020-03-30,76906,2831,22035,54871,478,2353,19125,458,35746,1895
US,Michigan,2020-04-06,148324,7746,76906,71418,2831,4915,54871,2353,16547,2562
US,Michigan,2020-04-13,201742,14213,148324,53418,7746,6467,71418,4915,-18000,1552
US,Michigan,2020-04-20,245422,20388,201742,43680,14213,6175,53418,6467,-9738,-292
US,Michigan,2020-04-27,288614,26374,245422,43192,20388,5986,43680,6175,-488,-189
US,Michigan,2020-05-04,319748,30407,288614,31134,26374,4033,43192,5986,-12058,-1953
US,Michigan,2020-05-11,345305,33356,319748,25557,30407,2949,31134,4033,-5577,-1084
US,Michigan,2020-05-18,373741,35730,345305,28436,33356,2374,25557,2949,2879,-575
US,Michigan,2020-05-25,392594,37574,373741,18853,35730,1844,28436,2374,-9583,-530
US,Michigan,2020-06-01,424193,39880,392594,31599,37574,2306,18853,1844,12746,462
US,Michigan,2020-06-08,458135,41818,424193,33942,39880,1938,31599,2306,2343,-368
US,Michigan,2020-06-15,468002,42393,458135,9867,41818,575,33942,1938,-24075,-1363
US,Michigan,2020-06-22,482652,42897,468002,14650,42393,504,9867,575,4783,-71
US,Michigan,2020-06-29,501415,43415,482652,18763,42897,518,14650,504,4113,14
US,Michigan,2020-07-06,525612,43917,501415,24197,43415,502,18763,518,5434,-16
US,Michigan,2020-07-13,557613,44410,525612,32001,43917,493,24197,502,7804,-9
US,Michigan,2020-07-20,590970,44738,557613,33357,44410,328,32001,493,1356,-165
US,Michigan,2020-07-27,627550,45055,590970,36580,44738,317,33357,328,3223,-11
US,Michigan,2020-08-03,662485,45485,627550,34935,45055,430,36580,317,-1645,113
US,Michigan,2020-08-10,698829,45897,662485,36344,45485,412,34935,430,1409,-18
US,Michigan,2020-08-17,732330,46400,698829,33501,45897,503,36344,412,-2843,91
US,Michigan,2020-08-24,770944,46915,732330,38614,46400,515,33501,503,5113,12
US,Michigan,2020-08-31,807232,47502,770944,36288,46915,587,38614,515,-2326,72
US,Michigan,2020-09-07,846390,48123,807232,39158,47502,621,36288,587,2870,34
US,Michigan,2020-09-14,885401,48643,846390,39011,48123,520,39158,621,-147,-101
US,Michigan,2020-09-21,925738,49125,885401,40337,48643,482,39011,520,1326,-38
US,Michigan,2020-09-28,972086,49666,925738,46348,49125,541,40337,482,6011,59
US,Michigan,2020-10-05,1024910,50300,972086,52824,49666,634,46348,541,6476,93
US,Michigan,2020-10-12,1096955,51047,1024910,72045,50300,747,52824,634,19221,113
US,Michigan,2020-10-19,1191411,52156,1096955,94456,51047,1109,72045,747,22411,362
US,Michigan,2020-10-26,1326190,53459,1191411,134779,52156,1303,94456,1109,40323,194
US,Michigan,2020-11-02,1523167,54862,1326190,196977,53459,1403,134779,1303,62198,100
US,Michigan,2020-11-09,1814561,57483,1523167,291394,54862,2621,196977,1403,94417,1218
US,Michigan,2020-11-16,2179116,60756,1814561,364555,57483,3273,291394,2621,73161,652
US,Michigan,2020-11-23,2519681,64665,2179116,340565,60756,3909,364555,3273,-23990,636
US,Michigan,2020-11-30,2871544,69959,2519681,351863,64665,5294,340565,3909,11298,1385
US,"Middlesex County, MA",2020-03-06,9,0,,,,,,,,
US,"Middlesex County, MA",2020-03-09,7,0,9,-2,0,0,,,,
US,Minnesota,2020-03-10,87,0,,,,,,,,
US,Minnesota,2020-03-16,700,2,87,613,0,2,,,,
US,Minnesota,2020-03-23,2465,23,700,1765,2,21,613,2,1152,19
US,Minnesota,2020-03-30,5224,132,2465,2759,23,109,1765,21,994,88
US,Minnesota,2020-04-06,8833,344,5224,3609,132,212,2759,109,850,103
US,Minnesota,2020-04-13,13569,689,8833,4736,344,345,3609,212,1127,133
US,Minnesota,2020-04-20,20934,1419,13569,7365,689,730,4736,345,2629,385
US,Minnesota,2020-04-27,36397,2431,20934,15463,1419,1012,7365,730,8098,282
US,Minnesota,2020-05-04,65178,3545,36397,28781,2431,1114,15463,1012,13318,102
US,Minnesota,2020-05-11,95522,4647,65178,30344,3545,1102,28781,1114,1563,-12
US,Minnesota,2020-05-18,128694,5691,95522,33172,4647,1044,30344,1102,2828,-58
US,Minnesota,2020-05-25,161257,6809,128694,32563,5691,1118,33172,1044,-609,74
US,Minnesota,2020-06-01,185226,7902,161257,23969,6809,1093,32563,1118,-8594,-25
US,Minnesota,2020-06-08,205370,8931,185226,20144,7902,1029,23969,1093,-3825,-64
US,Minnesota,2020-06-15,221964,9621,205370,16594,8931,690,20144,1029,-3550,-339
US,Minnesota,2020-06-22,239780,10072,221964,17816,9621,451,16594,690,1222,-239
US,Minnesota,2020-06-29,259474,10437,239780,19694,10072,365,17816,451,1878,-86
US,Minnesota,2020-07-06,282073,10686,259474,22599,10437,249,19694,365,2905,-116
US,Minnesota,2020-07-13,310718,10946,282073,28645,10686,260,22599,249,6046,11
US,Minnesota,2020-07-20,342178,11197,310718,31460,10946,251,28645,260,2815,-9
US,Minnesota,2020-07-27,376321,11439,342178,34143,11197,242,31460,251,2683,-9
US,Minnesota,2020-08-03,410325,11731,376321,34004,11439,292,34143,242,-139,50
US,Minnesota,2020-08-10,441939,12059,410325,31614,11731,328,34004,292,-2390,36
US,Minnesota,2020-08-17,472318,12519,441939,30379,12059,460,31614,328,-1235,132
US,Minnesota,2020-08-24,507317,12924,472318,34999,12519,405,30379,460,4620,-55
US,Minnesota,2020-08-31,546860,13219,507317,39543,12924,295,34999,405,4544,-110
US,Minnesota,2020-09-07,577565,13561,546860,30705,13219,342,39543,295,-8838,47
US,Minnesota,2020-09-14,609380,13966,577565,31815,13561,405,30705,342,1110,63
US,Minnesota,2020-09-21,654058,14291,609380,44678,13966,325,31815,405,12863,-80
US,Minnesota,2020-09-28,703398,14701,654058,49340,14291,410,44678,325,4662,85
US,Minnesota,2020-10-05,757520,15142,703398,54122,14701,441,49340,410,4782,31
US,Minnesota,2020-10-12,824360,15708,757520,66840,15142,566,54122,441,12718,125
US,Minnesota,2020-10-19,900500,16429,824360,76140,15708,721,66840,566,9300,155
US,Minnesota,2020-10-26,999272,17270,900500,98772,16429,841,76140,721,22632,120
US,Minnesota,2020-11-02,1162627,18318,999272,163355,17270,1048,98772,841,64583,207
US,Minnesota,2020-11-09,1417782,19926,1162627,255155,18318,1608,163355,1048,91800,560
US,Minnesota,2020-11-16,1749725,21936,1417782,331943,19926,2010,255155,1608,76788,402
US,Minnesota,2020-11-23,2050015,24300,1749725,300290,21936,2364,331943,2010,-31653,354
US,Minnesota,2020-11-30,2337294,26846,2050015,287279,24300,2546,300290,2364,-13011,182
US,Mississippi,2020-03-10,18,0,,,,,,,,
US,Mississippi,2020-03-16,545,4,18,527,0,4,,,,
US,Mississippi,2020-03-23,3432,46,545,2887,4,42,527,4,2360,38
US,Mississippi,2020-03-30,8485,191,3432,5053,46,145,2887,42,2166,103
US,Mississippi,2020-04-06,15808,525,8485,7323,191,334,5053,145,2270,189
US,Mississippi,2020-04-13,25054,911,15808,9246,525,386,7323,334,1923,52
US,Mississippi,2020-04-20,36338,1403,25054,11284,911,492,9246,386,2038,106
US,Mississippi,2020-04-27,48023,1854,36338,11685,1403,451,11284,492,401,-41
US,Mississippi,2020-05-04,61163,2682,48023,13140,1854,828,11685,451,1455,377
US,Mississippi,2020-05-11,73375,3361,61163,12212,2682,679,13140,828,-928,-149
US,Mississippi,2020-05-18,86215,4067,73375,12840,3361,706,12212,679,628,27
US,Mississippi,2020-05-25,101150,4817,86215,14935,4067,750,12840,706,2095,44
US,Mississippi,2020-06-01,115753,5513,101150,14603,4817,696,14935,750,-332,-54
US,Mississippi,2020-06-08,130812,6081,115753,15059,5513,568,14603,696,456,-128
US,Mississippi,2020-06-15,143156,6500,130812,12344,6081,419,15059,568,-2715,-149
US,Mississippi,2020-06-22,169656,7090,143156,26500,6500,590,12344,419,14156,171
US,Mississippi,2020-06-29,201742,7627,169656,32086,7090,537,26500,590,5586,-53
US,Mississippi,2020-07-06,236278,8358,201742,34536,7627,731,32086,537,2450,194
US,Mississippi,2020-07-13,277899,9153,236278,41621,8358,795,34536,731,7085,64
US,Mississippi,2020-07-20,337257,10040,277899,59358,9153,887,41621,795,17737,92
US,Mississippi,2020-07-27,399430,11271,337257,62173,10040,1231,59358,887,2815,344
US,Mississippi,2020-08-03,450423,12711,399430,50993,11271,1440,62173,1231,-11180,209
US,Mississippi,2020-08-10,490123,14063,450423,39700,12711,1352,50993,1440,-11293,-88
US,Mississippi,2020-08-17,527108,15266,490123,36985,14063,1203,39700,1352,-2715,-149
US,Mississippi,2020-08-24,564415,16616,527108,37307,15266,1350,36985,1203,322,147
US,Mississippi,2020-08-31,595320,17739,564415,30905,16616,1123,37307,1350,-6402,-227
US,Mississippi,2020-09-07,619305,18501,595320,23985,17739,762,30905,1123,-6920,-361
US,Mississippi,2020-09-14,642593,19387,619305,23288,18501,886,23985,762,-697,124
US,Mississippi,2020-09-21,667028,20124,642593,24435,19387,737,23288,886,1147,-149
US,Mississippi,2020-09-28,691976,20849,667028,24948,20124,725,24435,737,513,-12
US,Mississippi,2020-10-05,720692,21442,691976,28716,20849,593,24948,725,3768,-132
US,Mississippi,2020-10-12,755392,22010,720692,34700,21442,568,28716,593,5984,-25
US,Mississippi,2020-10-19,791170,22575,755392,35778,22010,565,34700,568,1078,-3
US,Mississippi,2020-10-26,828580,23168,791170,37410,22575,593,35778,565,1632,28
US,Mississippi,2020-11-02,865964,23829,828580,37384,23168,661,37410,593,-26,68
US,Mississippi,2020-11-09,915021,24536,865964,49057,23829,707,37384,661,11673,46
US,Mississippi,2020-11-16,972898,25321,915021,57877,24536,785,49057,707,8820,78
US,Mississippi,2020-11-23,1031553,26267,972898,58655,25321,946,57877,785,778,161
US,Mississippi,2020-11-30,1113490,27199,1031553,81937,26267,932,58655,946,23282,-14
US,Missouri,2020-03-10,14,0,,,,,,,,
US,Missouri,2020-03-16,280,9,14,266,0,9,,,,
US,Missouri,2020-03-23,3735,60,280,3455,9,51,266,9,3189,42
US,Missouri,2020-03-30,12399,170,3735,8664,60,110,3455,51,5209,59
US,Missouri,2020-04-06,24781,624,12399,12382,170,454,8664,110,3718,344
US,Missouri,2020-04-13,35919,1174,24781,11138,624,550,12382,454,-1244,96
US,Missouri,2020-04-20,45582,1750,35919,9663,1174,576,11138,550,-1475,26
US,Missouri,2020-04-27,55274,2478,45582,9692,1750,728,9663,576,29,152
US,Missouri,2020-05-04,66683,3152,55274,11409,2478,674,9692,728,1717,-54
US,Missouri,2020-05-11,74257,3935,66683,7574,3152,783,11409,674,-3835,109
US,Missouri,2020-05-18,81803,4595,74257,7546,3935,660,7574,783,-28,-123
US,Missouri,2020-05-25,90672,5059,81803,8869,4595,464,7546,660,1323,-196
US,Missouri,2020-06-01,100912,5583,90672,10240,5059,524,8869,464,1371,60
US,Missouri,2020-06-08,110212,6032,100912,9300,5583,449,10240,524,-940,-75
US,Missouri,2020-06-15,122090,6520,110212,11878,6032,488,9300,449,2578,39
US,Missouri,2020-06-22,137834,6923,122090,15744,6520,403,11878,488,3866,-85
US,Missouri,2020-06-29,156056,7219,137834,18222,6923,296,15744,403,2478,-107
US,Missouri,2020-07-06,183684,7527,156056,27628,7219,308,18222,296,9406,12
US,Missouri,2020-07-13,216422,7856,183684,32738,7527,329,27628,308,5110,21
US,Missouri,2020-07-20,266682,8238,216422,50260,7856,382,32738,329,17522,53
US,Missouri,2020-07-27,339183,8764,266682,72501,8238,526,50260,382,22241,144
US,Missouri,2020-08-03,395264,9153,339183,56081,8764,389,72501,526,-16420,-137
US,Missouri,2020-08-10,450177,9523,395264,54913,9153,370,56081,389,-1168,-19
US,Missouri,2020-08-17,507276,10065,450177,57099,9523,542,54913,370,2186,172
US,Missouri,2020-08-24,562258,10453,507276,54982,10065,388,57099,542,-2117,-154
US,Missouri,2020-08-31,629119,11233,562258,66861,10453,780,54982,388,11879,392
US,Missouri,2020-09-07,694384,11971,629119,65265,11233,738,66861,780,-1596,-42
US,Missouri,2020-09-14,767749,12502,694384,73365,11971,531,65265,738,8100,-207
US,Missouri,2020-09-21,839903,13692,767749,72154,12502,1190,73365,531,-1211,659
US,Missouri,2020-09-28,904107,14775,839903,64204,13692,1083,72154,1190,-7950,-107
US,Missouri,2020-10-05,980731,16148,904107,76624,14775,1373,64204,1083,12420,290
US,Missouri,2020-10-12,1066955,17502,980731,86224,16148,1354,76624,1373,9600,-19
US,Missouri,2020-10-19,1159589,18865,1066955,92634,17502,1363,86224,1354,6410,9
US,Missouri,2020-10-26,1261116,20461,1159589,101527,18865,1596,92634,1363,8893,233
US,Missouri,2020-11-02,1407173,21802,1261116,146057,20461,1341,101527,1596,44530,-255
US,Missouri,2020-11-09,1613659,23298,1407173,206486,21802,1496,146057,1341,60429,155
US,Missouri,2020-11-16,1842634,24586,1613659,228975,23298,1288,206486,1496,22489,-208
US,Missouri,2020-11-23,2045924,26516,1842634,203290,24586,1930,228975,1288,-25685,642
US,Missouri,2020-11-30,2219136,28881,2045924,173212,26516,2365,203290,1930,-30078,435
US,Montana,2020-03-10,15,0,,,,,,,,
US,Montana,2020-03-16,108,0,15,93,0,0,,,,
US,Montana,2020-03-23,632,3,108,524,0,3,93,0,431,3
US,Montana,2020-03-30,1612,39,632,980,3,36,524,3,456,33
US,Montana,2020-04-06,2433,42,1612,821,39,3,980,36,-159,-33
US,Montana,2020-04-13,2893,56,2433,460,42,14,821,3,-361,11
